2013-04-01,월,0,1,1,2|8,잠실,01,0,0
2013-04-02,화,0,2,1,2|8,잠실,01,0,0
2013-04-03,수,0,3,1,2|8,잠실,01,0,0
2013-04-04,목,0,4,1,2|8,잠실,01,0,50
2013-04-05,금,0,5,1,2|8,잠실,01,1,129
2013-04-06,토,0,6,0,2|8,잠실,01,0,0
2013-04-07,일,0,0,0,2|8,잠실,01,0,0
2013-04-08,월,0,1,1,2|8,잠실,01,0,0
2013-04-09,화,0,2,1,2|8,잠실,01,0,2
2013-04-10,수,0,3,1,2|8,잠실,01,0,0
2013-04-11,목,0,4,1,2|8,잠실,01,0,0
2013-04-12,금,0,5,1,2|8,잠실,01,0,7
2013-04-13,토,0,6,0,2|8,잠실,01,0,0
2013-04-14,일,0,0,0,2|8,잠실,01,0,0
2013-04-15,월,0,1,1,2|8,잠실,01,0,0
2013-04-16,화,0,2,1,2|8,잠실,01,0,0
2013-04-17,수,0,3,1,2|8,잠실,01,0,0
2013-04-18,목,0,4,1,2|8,잠실,01,0,0
2013-04-19,금,0,5,1,2|8,잠실,01,0,163
2013-04-20,토,0,6,0,2|8,잠실,01,0,0
2013-04-21,일,0,0,0,2|8,잠실,01,0,0
2013-04-22,월,0,1,1,2|8,잠실,01,0,0
2013-04-23,화,0,2,1,2|8,잠실,01,0,56
2013-04-24,수,0,3,1,2|8,잠실,01,0,0
